Scenario,Condition,Seed,Group,N_rows,N_success,MeanWait,MedianWait,P95Wait,Gini,TargetRequestedN,TargetSuccessN,TargetFailedN,TargetComplete10
Holiday,Synchronized,79,Target,10,10,184.0,200.0,284.24999999999994,0.22445652173913042,10,10,0,1
Holiday,Synchronized,79,Background,43,42,129.33333333333334,125.0,249.74999999999997,0.3152570306473105,10,10,0,1
Holiday,Synchronized,79,Total,53,52,139.84615384615384,130.0,265.0,0.3076341287974952,10,10,0,1
Holiday,Synchronized,80,Target,10,10,190.5,210.0,275.0,0.20026246719160104,10,10,0,1
Holiday,Synchronized,80,Background,33,31,137.5483870967742,95.0,285.0,0.33892150335895416,10,10,0,1
Holiday,Synchronized,80,Total,43,41,150.46341463414635,145.0,275.0,0.31933862862700596,10,10,0,1
Holiday,Synchronized,81,Target,10,10,138.6,145.0,187.75,0.17243867243867245,10,10,0,1
Holiday,Synchronized,81,Background,48,43,168.86046511627907,135.0,394.0999999999999,0.36919765680299016,10,10,0,1
Holiday,Synchronized,81,Total,58,53,163.1509433962264,135.0,369.5999999999999,0.34326661444366136,10,10,0,1
Holiday,Synchronized,82,Target,10,10,319.8,315.0,425.6499999999999,0.11669793621013133,10,10,0,1
Holiday,Synchronized,82,Background,42,42,157.1904761904762,107.5,396.0999999999999,0.3893048282627198,10,10,0,1
Holiday,Synchronized,82,Total,52,52,188.46153846153845,152.5,426.6999999999997,0.37737048665620093,10,10,0,1
Holiday,Synchronized,83,Target,10,10,218.0,230.0,283.25,0.14724770642201834,10,10,0,1
Holiday,Synchronized,83,Background,50,49,151.87755102040816,135.0,315.79999999999995,0.369507867645849,10,10,0,1
Holiday,Synchronized,83,Total,60,59,163.08474576271186,155.0,314.29999999999995,0.34549355467167403,10,10,0,1
Holiday,Synchronized,84,Target,10,9,315.0,315.0,441.0,0.1646090534979424,10,9,1,1
Holiday,Synchronized,84,Background,47,46,160.6304347826087,135.0,408.75,0.3699594579486546,10,9,1,1
Holiday,Synchronized,84,Total,57,55,185.8909090909091,155.0,416.5,0.3667378005406174,10,9,1,1
Holiday,Synchronized,85,Target,10,10,409.0,413.5,526.1,0.12797066014669928,10,10,0,1
Holiday,Synchronized,85,Background,45,39,205.6153846153846,130.0,532.5000000000001,0.4029404523231684,10,10,0,1
Holiday,Synchronized,85,Total,55,49,247.12244897959184,155.0,531.5999999999999,0.38696466281615466,10,10,0,1
Holiday,Synchronized,86,Target,10,10,206.6,185.0,360.2999999999997,0.20348499515972895,10,10,0,1
Holiday,Synchronized,86,Background,42,40,135.075,115.0,264.34999999999974,0.35490005552470855,10,10,0,1
Holiday,Synchronized,86,Total,52,50,149.38,130.0,307.84999999999974,0.33637434730218235,10,10,0,1
Holiday,Synchronized,87,Target,10,10,168.9,174.5,248.24999999999997,0.19295441089402016,10,10,0,1
Holiday,Synchronized,87,Background,39,39,125.35897435897436,110.0,247.00000000000003,0.3092342306905612,10,10,0,1
Holiday,Synchronized,87,Total,49,49,134.24489795918367,125.0,250.99999999999994,0.29311682106713166,10,10,0,1
Holiday,Synchronized,88,Target,10,10,135.0,110.0,239.24999999999997,0.2577777777777778,10,10,0,1
Holiday,Synchronized,88,Background,41,41,104.65853658536585,95.0,285.0,0.3822180286589629,10,10,0,1
Holiday,Synchronized,88,Total,51,51,110.6078431372549,95.0,270.0,0.3636332036803376,10,10,0,1
Holiday,Synchronized,89,Target,10,10,112.5,100.0,204.24999999999997,0.2617777777777778,10,10,0,1
Holiday,Synchronized,89,Background,45,41,182.8780487804878,155.0,497.0,0.3464598689731896,10,10,0,1
Holiday,Synchronized,89,Total,55,51,169.07843137254903,140.0,462.0,0.34792040439044686,10,10,0,1
Holiday,Synchronized,90,Target,10,10,272.5,275.0,345.5,0.11284403669724771,10,10,0,1
Holiday,Synchronized,90,Background,47,43,135.25581395348837,115.0,265.0,0.34807747672819167,10,10,0,1
Holiday,Synchronized,90,Total,57,53,161.1509433962264,135.0,324.99999999999994,0.34258725393385514,10,10,0,1
Holiday,Synchronized,91,Target,10,10,169.5,150.0,289.24999999999994,0.2563421828908555,10,10,0,1
Holiday,Synchronized,91,Background,46,42,157.66666666666666,150.0,274.49999999999994,0.3035624397750644,10,10,0,1
Holiday,Synchronized,91,Total,56,52,159.94230769230768,150.0,288.4999999999999,0.2964248388379686,10,10,0,1
Holiday,Synchronized,92,Target,10,10,197.0,205.0,319.24999999999994,0.24974619289340103,10,10,0,1
Holiday,Synchronized,92,Background,45,43,141.58139534883722,135.0,252.99999999999997,0.27235430736790633,10,10,0,1
Holiday,Synchronized,92,Total,55,53,152.03773584905662,145.0,284.99999999999994,0.2801341219554456,10,10,0,1
Holiday,Synchronized,93,Target,10,10,233.1,239.0,295.5,0.11287001287001287,10,10,0,1
Holiday,Synchronized,93,Background,48,42,170.45238095238096,147.5,308.8999999999999,0.3458084728513559,10,10,0,1
Holiday,Synchronized,93,Total,58,52,182.5,185.0,304.49999999999994,0.31245440544702924,10,10,0,1
Holiday,Synchronized,94,Target,10,10,221.4,210.0,367.9499999999998,0.2030713640469738,10,10,0,1
Holiday,Synchronized,94,Background,39,36,133.66666666666666,135.0,247.5,0.2738870416551215,10,10,0,1
Holiday,Synchronized,94,Total,49,46,152.7391304347826,147.5,258.0,0.2812596690553101,10,10,0,1
Holiday,Synchronized,95,Target,10,10,311.5,295.5,440.24999999999994,0.15329052969502407,10,10,0,1
Holiday,Synchronized,95,Background,38,35,146.34285714285716,125.0,369.3,0.36578345512355664,10,10,0,1
Holiday,Synchronized,95,Total,48,45,183.04444444444445,135.0,413.9999999999999,0.36360595146560915,10,10,0,1
Holiday,Synchronized,96,Target,10,10,237.3,235.0,314.24999999999994,0.12621154656552885,10,10,0,1
Holiday,Synchronized,96,Background,39,38,135.42105263157896,120.0,312.79999999999995,0.3211794546607482,10,10,0,1
Holiday,Synchronized,96,Total,49,48,156.64583333333334,145.0,321.24999999999994,0.31126424169880745,10,10,0,1
Holiday,Synchronized,97,Target,10,10,202.5,210.0,343.9999999999999,0.2634567901234568,10,10,0,1
Holiday,Synchronized,97,Background,43,40,128.625,105.0,256.3999999999998,0.3000340136054422,10,10,0,1
Holiday,Synchronized,97,Total,53,50,143.4,125.0,311.54999999999995,0.3144156206415621,10,10,0,1
Holiday,Synchronized,98,Target,10,10,210.0,222.5,329.24999999999994,0.23714285714285713,10,10,0,1
Holiday,Synchronized,98,Background,38,34,111.88235294117646,105.0,265.0,0.3156120492360982,10,10,0,1
Holiday,Synchronized,98,Total,48,44,134.1818181818182,115.0,304.75000000000006,0.3383068489775807,10,10,0,1
Holiday,Synchronized,99,Target,10,10,355.0,372.5,514.25,0.20507042253521127,10,10,0,1
Holiday,Synchronized,99,Background,39,38,126.73684210526316,112.0,247.54999999999998,0.31689325056828116,10,10,0,1
Holiday,Synchronized,99,Total,49,48,174.29166666666666,125.0,447.74999999999994,0.3925960235875368,10,10,0,1
Holiday,Synchronized,100,Target,10,10,217.4,212.5,381.19999999999993,0.28592456301747926,10,10,0,1
Holiday,Synchronized,100,Background,55,52,131.69230769230768,125.0,269.49999999999994,0.32190195902228613,10,10,0,1
Holiday,Synchronized,100,Total,65,62,145.51612903225808,132.5,323.7499999999999,0.3345442323782009,10,10,0,1
Holiday,Uniform,1,Target,10,10,64.0,65.0,103.74999999999997,0.2140625,10,10,0,1
Holiday,Uniform,1,Background,42,42,173.0,127.5,443.09999999999985,0.4145268897539748,10,10,0,1
Holiday,Uniform,1,Total,52,52,152.03846153846155,100.0,424.09999999999985,0.43446068224717355,10,10,0,1
Holiday,Uniform,2,Target,10,10,90.5,85.0,135.99999999999997,0.19060773480662985,10,10,0,1
Holiday,Uniform,2,Background,39,36,95.83333333333333,82.5,177.5,0.3197262479871176,10,10,0,1
Holiday,Uniform,2,Total,49,46,94.67391304347827,85.0,175.0,0.29793340987370837,10,10,0,1
Holiday,Uniform,3,Target,10,10,140.0,107.5,291.49999999999994,0.36928571428571433,10,10,0,1
Holiday,Uniform,3,Background,23,23,124.95652173913044,115.0,213.49999999999997,0.2666485129042994,10,10,0,1
Holiday,Uniform,3,Total,33,33,129.5151515151515,115.0,253.99999999999994,0.30762467917357955,10,10,0,1
Holiday,Uniform,4,Target,10,10,105.4,57.5,288.7499999999999,0.4432637571157495,10,10,0,1
Holiday,Uniform,4,Background,33,32,156.15625,127.5,340.7999999999999,0.3520549829897939,10,10,0,1
Holiday,Uniform,4,Total,43,42,144.07142857142858,115.0,323.9999999999998,0.38696083292017847,10,10,0,1
Holiday,Uniform,5,Target,10,10,109.9,107.5,181.94999999999993,0.25577797998180163,10,10,0,1
Holiday,Uniform,5,Background,38,37,179.9189189189189,137.0,434.9999999999998,0.33008132061759826,10,10,0,1
Holiday,Uniform,5,Total,48,47,165.0212765957447,135.0,390.4999999999995,0.3361899641183764,10,10,0,1
Holiday,Uniform,6,Target,10,10,160.3,115.5,335.9999999999999,0.3909544603867748,10,10,0,1
Holiday,Uniform,6,Background,45,42,135.54761904761904,105.0,283.44999999999976,0.34812593577743767,10,10,0,1
Holiday,Uniform,6,Total,55,52,140.30769230769232,105.0,326.0499999999996,0.36330233636977055,10,10,0,1
Holiday,Uniform,7,Target,10,10,89.5,57.5,255.0,0.4206703910614525,10,10,0,1
Holiday,Uniform,7,Background,44,43,138.86046511627907,115.0,280.99999999999994,0.3202766861536185,10,10,0,1
Holiday,Uniform,7,Total,54,53,129.54716981132074,115.0,266.99999999999994,0.3557810155593051,10,10,0,1
Holiday,Uniform,8,Target,10,10,99.5,65.0,196.99999999999994,0.3472361809045226,10,10,0,1
Holiday,Uniform,8,Background,30,28,111.39285714285714,110.0,187.99999999999997,0.2559542893784638,10,10,0,1
Holiday,Uniform,8,Total,40,38,108.26315789473684,104.5,197.99999999999997,0.2857764245324054,10,10,0,1
Holiday,Uniform,9,Target,10,10,153.2,117.5,340.74999999999994,0.381201044386423,10,10,0,1
Holiday,Uniform,9,Background,41,39,145.25641025641025,120.0,410.1,0.3430601760698848,10,10,0,1
Holiday,Uniform,9,Total,51,49,146.87755102040816,120.0,393.39999999999975,0.3542802698403246,10,10,0,1
Holiday,Uniform,10,Target,10,10,101.7,65.0,319.84999999999957,0.4840707964601769,10,10,0,1
Holiday,Uniform,10,Background,35,31,136.5483870967742,125.0,247.5,0.29813371131585165,10,10,0,1
Holiday,Uniform,10,Total,45,41,128.0487804878049,105.0,255.0,0.3712706155632985,10,10,0,1
Holiday,Uniform,11,Target,10,10,87.0,72.5,174.4999999999999,0.3390804597701149,10,10,0,1
Holiday,Uniform,11,Background,36,33,161.63636363636363,135.0,376.79999999999995,0.31263137562350163,10,10,0,1
Holiday,Uniform,11,Total,46,43,144.27906976744185,125.0,355.0999999999999,0.34030557929617805,10,10,0,1
Holiday,Uniform,12,Target,10,10,75.0,55.0,185.24999999999983,0.4053333333333333,10,10,0,1
Holiday,Uniform,12,Background,37,36,138.91666666666666,122.5,295.75,0.3102212890755182,10,10,0,1
Holiday,Uniform,12,Total,47,46,125.02173913043478,102.5,288.25,0.3510202384462438,10,10,0,1
Holiday,Uniform,13,Target,10,10,206.7,182.5,424.14999999999986,0.35892597968069667,10,10,0,1
Holiday,Uniform,13,Background,37,35,146.14285714285714,135.0,265.0,0.2931434157240609,10,10,0,1
Holiday,Uniform,13,Total,47,45,159.6,145.0,346.5999999999998,0.3263405427148118,10,10,0,1
Holiday,Uniform,14,Target,10,10,102.5,92.5,186.24999999999991,0.25609756097560976,10,10,0,1
Holiday,Uniform,14,Background,36,36,123.72222222222223,110.0,248.5,0.32703437609140346,10,10,0,1
Holiday,Uniform,14,Total,46,46,119.1086956521739,105.0,242.25,0.3200163470008015,10,10,0,1
Holiday,Uniform,15,Target,10,10,78.5,62.5,178.49999999999983,0.3254777070063694,10,10,0,1
Holiday,Uniform,15,Background,44,44,156.77272727272728,132.5,438.3500000000002,0.35706001739634674,10,10,0,1
Holiday,Uniform,15,Total,54,54,142.27777777777777,105.0,362.8499999999991,0.3799947937003775,10,10,0,1
Holiday,Uniform,16,Target,10,10,92.0,80.0,180.5,0.3456521739130435,10,10,0,1
Holiday,Uniform,16,Background,43,40,146.95,135.0,330.84999999999985,0.3176080299421572,10,10,0,1
Holiday,Uniform,16,Total,53,50,135.96,115.0,321.24999999999994,0.33543983524566046,10,10,0,1
Holiday,Uniform,17,Target,10,10,98.6,67.5,229.5499999999999,0.3807302231237323,10,10,0,1
Holiday,Uniform,17,Background,40,37,130.72972972972974,95.0,302.99999999999983,0.34454011588599137,10,10,0,1
Holiday,Uniform,17,Total,50,47,123.8936170212766,95.0,291.99999999999994,0.3596376803650966,10,10,0,1
Holiday,Uniform,18,Target,10,10,154.3,105.0,357.24999999999983,0.4101749837977965,10,10,0,1
Holiday,Uniform,18,Background,46,44,168.5909090909091,140.0,351.15000000000003,0.3599536753351798,10,10,0,1
Holiday,Uniform,18,Total,56,54,165.94444444444446,130.0,382.69999999999953,0.37150904950257696,10,10,0,1
Holiday,Uniform,19,Target,10,10,88.0,70.0,185.99999999999997,0.2965909090909091,10,10,0,1
Holiday,Uniform,19,Background,44,39,141.25641025641025,115.0,312.80000000000007,0.32133897445206216,10,10,0,1
Holiday,Uniform,19,Total,54,49,130.3877551020408,115.0,302.19999999999993,0.3332896783693913,10,10,0,1
Holiday,Uniform,20,Target,10,10,221.9,232.5,317.4,0.1591257323118522,10,10,0,1
Holiday,Uniform,20,Background,44,41,157.9512195121951,135.0,413.0,0.3346314346404737,10,10,0,1
Holiday,Uniform,20,Total,54,51,170.49019607843138,145.0,371.5,0.3180732672597504,10,10,0,1
Holiday,Uniform,21,Target,10,10,181.6,150.0,301.59999999999997,0.2520925110132159,10,10,0,1
Holiday,Uniform,21,Background,43,42,176.23809523809524,150.0,392.2499999999998,0.32044749810218603,10,10,0,1
Holiday,Uniform,21,Total,53,52,177.26923076923077,150.0,364.7499999999998,0.31047532419847457,10,10,0,1
Holiday,Uniform,22,Target,10,6,132.66666666666666,75.0,352.0,0.48576214405360135,10,6,4,1
Holiday,Uniform,22,Background,53,48,173.97916666666666,145.0,341.84999999999997,0.3475906079112282,10,6,4,1
Holiday,Uniform,22,Total,63,54,169.38888888888889,144.0,353.7499999999999,0.36809275658078544,10,6,4,1
Holiday,Uniform,23,Target,10,10,140.5,122.5,265.0,0.36334519572953733,10,10,0,1
Holiday,Uniform,23,Background,40,38,161.97368421052633,155.0,331.7499999999998,0.33804352473384924,10,10,0,1
Holiday,Uniform,23,Total,50,48,157.5,152.5,310.0,0.3472497795414462,10,10,0,1
Holiday,Uniform,24,Target,10,10,197.5,236.0,295.34999999999997,0.24035443037974683,10,10,0,1
Holiday,Uniform,24,Background,37,35,135.68571428571428,105.0,322.7,0.34195469722949196,10,10,0,1
Holiday,Uniform,24,Total,47,45,149.42222222222222,115.0,318.4,0.33525018177011034,10,10,0,1
Holiday,Uniform,25,Target,10,10,151.0,142.5,237.75,0.2119205298013245,10,10,0,1
Holiday,Uniform,25,Background,42,41,165.8048780487805,135.0,458.0,0.40109357845564336,10,10,0,1
Holiday,Uniform,25,Total,52,51,162.90196078431373,135.0,430.5,0.3713878425708271,10,10,0,1
Holiday,Uniform,26,Target,10,10,214.2,220.5,309.29999999999995,0.1931839402427638,10,10,0,1
Holiday,Uniform,26,Background,43,36,150.69444444444446,145.0,265.0,0.2581310803891449,10,10,0,1
Holiday,Uniform,26,Total,53,46,164.5,147.0,314.5,0.2632684252561178,10,10,0,1
Holiday,Uniform,27,Target,10,10,306.0,282.5,442.49999999999994,0.1415032679738562,10,10,0,1
Holiday,Uniform,27,Background,38,38,177.23684210526315,140.0,474.19999999999993,0.39111866526003203,10,10,0,1
Holiday,Uniform,27,Total,48,48,204.0625,163.0,468.25,0.365171431002212,10,10,0,1
Holiday,Uniform,28,Target,10,10,165.0,180.0,265.0,0.2793939393939394,10,10,0,1
Holiday,Uniform,28,Background,39,38,132.55263157894737,120.0,267.25,0.34934641547286915,10,10,0,1
Holiday,Uniform,28,Total,49,48,139.3125,125.0,265.0,0.3423090822989881,10,10,0,1
Holiday,Uniform,29,Target,10,10,67.0,67.5,111.49999999999997,0.21791044776119403,10,10,0,1
Holiday,Uniform,29,Background,35,28,177.0,166.0,313.65,0.3163265306122449,10,10,0,1
Holiday,Uniform,29,Total,45,38,148.05263157894737,110.0,303.15,0.36576421501674555,10,10,0,1
Holiday,Uniform,30,Target,10,10,178.5,160.0,349.39999999999975,0.30134453781512605,10,10,0,1
Holiday,Uniform,30,Background,38,36,145.33333333333334,115.0,366.75,0.365995582738702,10,10,0,1
Holiday,Uniform,30,Total,48,46,152.54347826086956,122.5,368.25,0.357705820027139,10,10,0,1
Holiday,Uniform,31,Target,10,10,218.0,190.0,333.25,0.1981651376146789,10,10,0,1
Holiday,Uniform,31,Background,46,39,163.48717948717947,140.0,419.5,0.3392207959334685,10,10,0,1
Holiday,Uniform,31,Total,56,49,174.6122448979592,145.0,387.3999999999995,0.3189264485597885,10,10,0,1
Holiday,Uniform,32,Target,10,10,229.7,251.5,350.95,0.22973443622115805,10,10,0,1
Holiday,Uniform,32,Background,44,43,177.62790697674419,165.0,409.19999999999993,0.3021124487720516,10,10,0,1
Holiday,Uniform,32,Total,54,53,187.45283018867926,175.0,384.3999999999999,0.3000256383473711,10,10,0,1
Holiday,Uniform,33,Target,10,10,189.1,195.0,323.0,0.2598096245372819,10,10,0,1
Holiday,Uniform,33,Background,44,38,138.1315789473684,130.0,334.75,0.31502241028366307,10,10,0,1
Holiday,Uniform,33,Total,54,48,148.75,135.0,330.15,0.314344070961718,10,10,0,1
Holiday,Uniform,34,Target,10,10,221.3,192.5,412.64999999999986,0.24071396294622685,10,10,0,1
Holiday,Uniform,34,Background,47,42,150.4047619047619,155.0,239.49999999999994,0.2612941646501881,10,10,0,1
Holiday,Uniform,34,Total,57,52,164.03846153846155,167.5,317.4999999999998,0.2699702407791505,10,10,0,1
Holiday,Uniform,35,Target,10,10,109.5,100.0,243.74999999999997,0.36575342465753424,10,10,0,1
Holiday,Uniform,35,Background,34,34,132.11764705882354,120.0,238.49999999999997,0.318671101566183,10,10,0,1
Holiday,Uniform,35,Total,44,44,126.97727272727273,115.0,243.5,0.33412385895829605,10,10,0,1
Holiday,Uniform,36,Target,10,9,141.44444444444446,144.0,202.6,0.21855634110150995,10,9,1,1
Holiday,Uniform,36,Background,48,45,130.51111111111112,100.0,296.9999999999999,0.3626615207068127,10,9,1,1
Holiday,Uniform,36,Total,58,54,132.33333333333334,112.5,278.9999999999998,0.3442485306465155,10,9,1,1
Holiday,Uniform,37,Target,10,10,156.8,72.5,378.7999999999999,0.4591836734693877,10,10,0,1
Holiday,Uniform,37,Background,48,43,126.18604651162791,115.0,321.8,0.3466513513745189,10,10,0,1
Holiday,Uniform,37,Total,58,53,131.96226415094338,105.0,337.59999999999997,0.3839571384636967,10,10,0,1
Holiday,Uniform,38,Target,10,10,104.5,70.0,201.49999999999997,0.32392344497607656,10,10,0,1
Holiday,Uniform,38,Background,45,37,155.75675675675674,125.0,433.7999999999999,0.4047347712105651,10,10,0,1
Holiday,Uniform,38,Total,55,47,144.85106382978722,115.0,396.49999999999955,0.4024301822636698,10,10,0,1
Holiday,Uniform,39,Target,10,8,266.5,269.0,422.9,0.22537523452157598,10,8,2,1
Holiday,Uniform,39,Background,56,54,176.75925925925927,135.0,453.4999999999996,0.363923326154861,10,8,2,1
Holiday,Uniform,39,Total,66,62,188.33870967741936,145.0,445.1499999999999,0.3583595543486368,10,8,2,1
Holiday,Uniform,40,Target,10,10,171.5,195.0,243.24999999999997,0.19562682215743438,10,10,0,1
Holiday,Uniform,40,Background,34,31,149.93548387096774,125.0,280.0,0.23999222697240574,10,10,0,1
Holiday,Uniform,40,Total,44,41,155.1951219512195,145.0,255.0,0.23968598950487383,10,10,0,1
Holiday,Uniform,41,Target,10,10,190.4,105.0,446.49999999999994,0.45546218487394957,10,10,0,1
Holiday,Uniform,41,Background,46,43,162.0,135.0,398.9999999999999,0.3287128845088102,10,10,0,1
Holiday,Uniform,41,Total,56,53,167.35849056603774,135.0,420.79999999999995,0.3672034204760588,10,10,0,1
Holiday,Uniform,42,Target,10,9,170.44444444444446,150.0,307.0,0.2627842966826018,10,9,1,1
Holiday,Uniform,42,Background,59,55,174.5090909090909,151.0,435.6999999999999,0.3497054310557124,10,9,1,1
Holiday,Uniform,42,Total,69,64,173.9375,150.5,407.6499999999994,0.33993498472871003,10,9,1,1
Holiday,Uniform,43,Target,10,10,69.0,55.0,160.9999999999999,0.3521739130434783,10,10,0,1
Holiday,Uniform,43,Background,40,38,160.0,140.0,384.0,0.3162828947368421,10,10,0,1
Holiday,Uniform,43,Total,50,48,141.04166666666666,125.0,329.8999999999998,0.3594103889709503,10,10,0,1
Holiday,Uniform,44,Target,10,10,272.2,187.5,523.75,0.28420279206465837,10,10,0,1
Holiday,Uniform,44,Background,45,37,140.51351351351352,115.0,269.9999999999999,0.3378196430706529,10,10,0,1
Holiday,Uniform,44,Total,55,47,168.53191489361703,150.0,471.8999999999997,0.3588790368720906,10,10,0,1
Holiday,Uniform,45,Target,10,10,67.5,62.5,106.99999999999996,0.16518518518518518,10,10,0,1
Holiday,Uniform,45,Background,42,35,157.62857142857143,135.0,375.6999999999999,0.3448872316735286,10,10,0,1
Holiday,Uniform,45,Total,52,45,137.6,95.0,349.1999999999998,0.3661929371231697,10,10,0,1
Holiday,Uniform,46,Target,10,10,193.3,205.0,307.44999999999993,0.25706156233833416,10,10,0,1
Holiday,Uniform,46,Background,28,26,120.61538461538461,110.0,230.0,0.34026687598116173,10,10,0,1
Holiday,Uniform,46,Total,38,36,140.80555555555554,117.5,289.75,0.3458988185265558,10,10,0,1
Holiday,Uniform,47,Target,10,10,236.0,180.0,503.99999999999994,0.37322033898305085,10,10,0,1
Holiday,Uniform,47,Background,41,37,128.32432432432432,105.0,257.5999999999999,0.3455679774129648,10,10,0,1
Holiday,Uniform,47,Total,51,47,151.2340425531915,115.0,434.19999999999965,0.3833618697541876,10,10,0,1
Holiday,Uniform,48,Target,10,10,159.8,102.5,389.24999999999983,0.4264080100125156,10,10,0,1
Holiday,Uniform,48,Background,54,50,144.54,90.0,436.64999999999975,0.4169724643697246,10,10,0,1
Holiday,Uniform,48,Total,64,60,147.08333333333334,90.0,459.74999999999994,0.4208253068932955,10,10,0,1
Holiday,Uniform,49,Target,10,10,187.9,174.5,293.25,0.2410324640766365,10,10,0,1
Holiday,Uniform,49,Background,40,37,151.67567567567568,125.0,365.5999999999998,0.3331856446610545,10,10,0,1
Holiday,Uniform,49,Total,50,47,159.38297872340425,135.0,339.9999999999998,0.32007771027360493,10,10,0,1
Holiday,Uniform,50,Target,10,10,196.7,223.0,284.0,0.20045754956786987,10,10,0,1
Holiday,Uniform,50,Background,38,37,131.40540540540542,105.0,275.5999999999996,0.3371096312272783,10,10,0,1
Holiday,Uniform,50,Total,48,47,145.29787234042553,115.0,284.0,0.32830575486894126,10,10,0,1
Holiday,Uniform,51,Target,10,10,161.2,122.5,339.34999999999985,0.378287841191067,10,10,0,1
Holiday,Uniform,51,Background,30,28,132.07142857142858,105.0,341.79999999999967,0.32193077339102216,10,10,0,1
Holiday,Uniform,51,Total,40,38,139.73684210526315,105.0,396.65,0.35155119437010607,10,10,0,1
Holiday,Uniform,52,Target,10,10,172.6,187.5,280.74999999999994,0.22780996523754346,10,10,0,1
Holiday,Uniform,52,Background,39,32,120.875,110.0,223.6,0.27898784901758017,10,10,0,1
Holiday,Uniform,52,Total,49,42,133.1904761904762,115.0,244.14999999999992,0.28079404804467367,10,10,0,1
Holiday,Uniform,53,Target,10,9,150.0,100.0,402.9999999999999,0.4090534979423868,10,9,1,1
Holiday,Uniform,53,Background,36,34,138.0,122.5,330.24999999999994,0.34549420791334434,10,9,1,1
Holiday,Uniform,53,Total,46,43,140.51162790697674,120.0,338.5,0.3655034910664111,10,9,1,1
Holiday,Uniform,54,Target,10,10,61.0,65.0,70.0,0.08360655737704917,10,10,0,1
Holiday,Uniform,54,Background,31,27,163.88888888888889,135.0,416.99999999999994,0.3518895166352794,10,10,0,1
Holiday,Uniform,54,Total,41,37,136.0810810810811,115.0,361.99999999999955,0.3913255857645132,10,10,0,1
Holiday,Uniform,55,Target,10,10,241.6,195.0,430.29999999999984,0.2431291390728477,10,10,0,1
Holiday,Uniform,55,Background,40,37,126.54054054054055,115.0,232.9999999999996,0.27535010448295366,10,10,0,1
Holiday,Uniform,55,Total,50,47,151.0212765957447,135.0,315.49999999999994,0.3085855769980156,10,10,0,1
Holiday,Uniform,56,Target,10,10,152.0,145.0,253.49999999999991,0.26776315789473687,10,10,0,1
Holiday,Uniform,56,Background,33,29,147.0344827586207,105.0,357.99999999999994,0.3747169567186388,10,10,0,1
Holiday,Uniform,56,Total,43,39,148.30769230769232,125.0,343.00000000000006,0.35406248891726066,10,10,0,1
Holiday,Uniform,57,Target,10,10,126.8,75.0,328.3999999999998,0.43233438485804415,10,10,0,1
Holiday,Uniform,57,Background,42,42,146.45238095238096,125.0,354.84999999999974,0.3657670839429903,10,10,0,1
Holiday,Uniform,57,Total,52,52,142.67307692307693,115.0,381.39999999999975,0.3825909566912397,10,10,0,1
Holiday,Uniform,58,Target,10,10,109.0,67.5,232.49999999999994,0.3577981651376147,10,10,0,1
Holiday,Uniform,58,Background,50,45,147.0222222222222,125.0,368.9999999999999,0.37320972726051327,10,10,0,1
Holiday,Uniform,58,Total,60,55,140.1090909090909,120.0,353.9999999999999,0.378033645565439,10,10,0,1
Holiday,Uniform,59,Target,10,10,176.5,172.5,285.0,0.2660056657223796,10,10,0,1
Holiday,Uniform,59,Background,30,30,108.23333333333333,90.0,240.74999999999983,0.34022174314752074,10,10,0,1
Holiday,Uniform,59,Total,40,40,125.3,107.5,275.5,0.3438447725458899,10,10,0,1
Holiday,Uniform,60,Target,10,10,103.5,100.0,213.74999999999997,0.34057971014492755,10,10,0,1
Holiday,Uniform,60,Background,46,43,142.53488372093022,145.0,245.0,0.2666089919445109,10,10,0,1
Holiday,Uniform,60,Total,56,53,135.16981132075472,125.0,245.0,0.2866955321681784,10,10,0,1
Holiday,Uniform,61,Target,10,10,110.7,55.0,296.45,0.48753387533875336,10,10,0,1
Holiday,Uniform,61,Background,41,37,155.40540540540542,155.0,264.19999999999993,0.2609823736780258,10,10,0,1
Holiday,Uniform,61,Total,51,47,145.89361702127658,146.0,284.5,0.32244111468634323,10,10,0,1
Holiday,Uniform,62,Target,10,10,87.0,80.0,160.74999999999994,0.2908045977011494,10,10,0,1
Holiday,Uniform,62,Background,43,34,127.91176470588235,107.5,284.89999999999975,0.3217440114698443,10,10,0,1
Holiday,Uniform,62,Total,53,44,118.61363636363636,105.0,239.75000000000006,0.3262685293246704,10,10,0,1
Holiday,Uniform,63,Target,10,10,217.9,221.0,394.15,0.292198256080771,10,10,0,1
Holiday,Uniform,63,Background,43,39,154.76923076923077,155.0,290.5,0.30267964860410185,10,10,0,1
Holiday,Uniform,63,Total,53,49,167.6530612244898,165.0,298.0,0.314243481933248,10,10,0,1
Holiday,Uniform,64,Target,10,10,156.0,137.5,250.5,0.21666666666666665,10,10,0,1
Holiday,Uniform,64,Background,32,32,127.96875,122.5,231.24999999999997,0.2676663614163614,10,10,0,1
Holiday,Uniform,64,Total,42,42,134.64285714285714,125.0,245.0,0.2599258978569324,10,10,0,1
Holiday,Uniform,65,Target,10,10,117.5,102.5,236.74999999999991,0.3408510638297872,10,10,0,1
Holiday,Uniform,65,Background,50,41,132.390243902439,125.0,240.0,0.3074213203443752,10,10,0,1
Holiday,Uniform,65,Total,60,51,129.47058823529412,120.0,257.5,0.31537655195350894,10,10,0,1
Holiday,Uniform,66,Target,10,10,179.8,144.5,369.95,0.40878754171301446,10,10,0,1
