scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-03 13:43:05_100_0.3_54,32,3,dynamic_32,"(126.85015751125592, 37.307629854308225)",0221,2740,SHUTTLE0003,240.08414353416973,17.084143534169733,2740,,2935.0,True,SHUTTLE0003,2970.0,17.915856465830267
2026-03-03 13:43:05_100_0.3_54,33,4,dynamic_33,"(126.82620787989592, 37.31196530826339)",0226,2744,SHUTTLE0005,239.35204982487838,141.35204982487838,2744,,2949.0,True,SHUTTLE0005,3104.0,13.647950175121622
2026-03-03 13:43:05_100_0.3_54,34,2,dynamic_34,"(126.83121727956053, 37.30918513173967)",0349,2865,SHUTTLE0001,282.15610754158365,258.15610754158365,2865,1.0,3195.0,True,SHUTTLE0001,,
2026-03-03 13:43:05_100_0.3_54,35,3,dynamic_35,"(126.85246878342093, 37.29683798505269)",0031,3130,SHUTTLE0003,164.3200654176662,283.32006541766617,3130,1.0,3470.0,True,SHUTTLE0003,,
2026-03-03 13:43:05_100_0.3_54,36,4,dynamic_36,"(126.85180960448234, 37.29625871489477)",0061,3142,SHUTTLE0005,168.10707414353308,135.10707414353308,3142,,3277.0,True,SHUTTLE0005,3392.0,-20.107074143533083
2026-03-03 13:43:05_100_0.3_54,37,2,dynamic_37,"(126.85147431174043, 37.29544320934383)",0355,3235,SHUTTLE0003,0.2552480234006566,171.25524802340067,3235,,3260.0,True,SHUTTLE0003,3365.0,-66.25524802340067
2026-03-03 13:43:05_100_0.3_54,38,3,dynamic_38,"(126.82976710872934, 37.29664331066088)",0019,3330,SHUTTLE0001,173.1971639259213,103.1971639259213,3330,,3455.0,True,SHUTTLE0001,3520.0,-38.1971639259213
2026-03-03 13:43:05_100_0.3_54,39,3,dynamic_39,"(126.83367446067093, 37.29479569141661)",0271,3379,SHUTTLE0006,266.35133874077604,221.35133874077601,3379,1.0,3560.0,True,SHUTTLE0006,,
2026-03-03 13:43:05_100_0.3_54,40,4,dynamic_40,"(126.8309086448447, 37.29663422107067)",0116,3385,SHUTTLE0006,340.92405874801375,248.2213812664617,3385,,,,,,
2026-03-03 13:43:05_100_0.3_54,41,3,dynamic_41,"(126.83348892434962, 37.30844738738618)",0184,3492,SHUTTLE0005,110.33328239792047,40.33328239792047,3492,,3597.0,True,SHUTTLE0005,,
