scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-03 12:44:08_100_0.3_54,13,1,dynamic_13,"(126.8351539884716, 37.29677579144293)",0203,1530,SHUTTLE0002,0.7136948230857695,255.23789827436192,1530.0,1.0,1590.0,True,SHUTTLE0002,,
2026-03-03 12:44:08_100_0.3_54,14,1,dynamic_14,"(126.8351539884716, 37.29677579144293)",0203,1560,SHUTTLE0001,54.237898274361925,255.23789827436192,1560.0,2.0,1615.0,True,SHUTTLE0001,,
2026-03-03 12:44:08_100_0.3_54,15,3,dynamic_15,"(126.85257678822337, 37.29514566613442)",0069,1566,SHUTTLE0006,171.34360361667026,260.3436036166703,1566.0,,1661.0,True,SHUTTLE0006,1876.0,-45.34360361667029
2026-03-03 12:44:08_100_0.3_54,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1590,SHUTTLE0001,0.7136948230857695,255.23789827436192,1590.0,1.0,1650.0,True,SHUTTLE0001,,
2026-03-03 12:44:08_100_0.3_54,17,1,dynamic_17,"(126.8351539884716, 37.29677579144293)",0203,1620,SHUTTLE0003,54.237898274361925,255.23789827436192,1620.0,2.0,1675.0,True,SHUTTLE0003,,
2026-03-03 12:44:08_100_0.3_54,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1650,SHUTTLE0003,0.7136948230857695,255.23789827436192,1650.0,1.0,1710.0,True,SHUTTLE0003,,
2026-03-03 12:44:08_100_0.3_54,19,3,dynamic_19,"(126.84447629309919, 37.30847587684142)",0306,1660,SHUTTLE0002,84.16554701192977,108.16554701192976,1660.0,,1765.0,True,SHUTTLE0002,1870.0,-3.1655470119297604
2026-03-03 12:44:08_100_0.3_54,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1680,SHUTTLE0004,54.237898274361925,255.23789827436192,1680.0,1.0,1735.0,True,SHUTTLE0004,2005.0,14.762101725638075
2026-03-03 12:44:08_100_0.3_54,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1710,SHUTTLE0004,0.7136948230857695,255.23789827436192,1710.0,1.0,1770.0,True,SHUTTLE0004,2877.0,851.7621017256381
2026-03-03 12:44:08_100_0.3_54,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1740,SHUTTLE0003,30.237898274361925,255.23789827436192,1740.0,,1775.0,True,SHUTTLE0003,2010.0,-20.237898274361925
2026-03-03 12:44:08_100_0.3_54,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1770,SHUTTLE0001,119.23789827436192,255.23789827436192,1770.0,,1895.0,True,SHUTTLE0001,2130.0,-20.237898274361925
2026-03-03 12:44:08_100_0.3_54,24,2,dynamic_24,"(126.83784968472763, 37.30086083066449)",0456,1985,SHUTTLE0006,222.18725813891362,177.1872581389136,1985.0,,2200.0,True,SHUTTLE0006,2325.0,-52.18725813891359
2026-03-03 12:44:08_100_0.3_54,25,2,dynamic_25,"(126.82647151636444, 37.29597479651702)",0116,2059,SHUTTLE0005,197.3085472775612,94.30854727756119,2059.0,,2264.0,True,SHUTTLE0005,2372.0,13.691452722438811
2026-03-03 12:44:08_100_0.3_54,26,2,dynamic_26,"(126.83998557329552, 37.31317821414582)",0068,2337,SHUTTLE0005,142.19494670075403,69.19494670075402,2337.0,,2517.0,True,SHUTTLE0005,2639.0,52.805053299245984
2026-03-03 12:44:08_100_0.3_54,27,3,dynamic_27,"(126.83153696405832, 37.30929019315542)",0114,2421,SHUTTLE0006,225.18570662773013,213.18570662773013,2421.0,,2606.0,True,SHUTTLE0006,2782.0,-37.18570662773013
2026-03-03 12:44:08_100_0.3_54,28,3,dynamic_28,"(126.83399409989676, 37.29760401522097)",0456,2554,SHUTTLE0005,343.31688383237963,33.31688383237962,2554.0,1.0,3049.0,True,SHUTTLE0005,3084.0,1.6831161676203834
2026-03-03 12:44:08_100_0.3_54,29,4,dynamic_29,"(126.82933713013215, 37.309521417587696)",0022,2612,SHUTTLE0004,80.09519616047893,89.09519616047893,2612.0,,2717.0,True,SHUTTLE0004,2822.0,15.904803839521065
2026-03-03 12:44:08_100_0.3_54,30,2,dynamic_30,"(126.84188604103834, 37.29628688358319)",0055,2666,SHUTTLE0006,193.18531261709074,365.18531261709074,2666.0,1.0,2817.0,True,SHUTTLE0006,3265.0,82.81468738290926
2026-03-03 12:44:08_100_0.3_54,31,3,dynamic_31,"(126.8459471774432, 37.31212418795079)",0203,2707,SHUTTLE0006,367.43626514496657,318.0656399107851,2707.0,,3040.0,True,SHUTTLE0006,3370.0,11.93436008921492
2026-03-03 12:44:08_100_0.3_54,32,3,dynamic_32,"(126.85015751125592, 37.307629854308225)",0221,2740,SHUTTLE0005,60.08414353416973,17.084143534169733,2740.0,,2819.0,True,SHUTTLE0005,2854.0,17.915856465830267
2026-03-03 12:44:08_100_0.3_54,33,4,dynamic_33,"(126.82620787989592, 37.31196530826339)",0226,2744,SHUTTLE0005,578.1541045579771,141.35204982487838,2744.0,1.0,3289.0,True,SHUTTLE0005,,
2026-03-03 12:44:08_100_0.3_54,34,2,dynamic_34,"(126.83121727956053, 37.30918513173967)",0349,2865,SHUTTLE0006,587.2873873631538,258.15610754158365,2865.0,,3494.0,True,SHUTTLE0006,,
2026-03-03 12:44:08_100_0.3_54,35,3,dynamic_35,"(126.85246878342093, 37.29683798505269)",0031,3130,SHUTTLE0004,274.32006541766617,283.32006541766617,3130.0,2.0,3380.0,True,SHUTTLE0004,,
2026-03-03 12:44:08_100_0.3_54,36,4,dynamic_36,"(126.85180960448234, 37.29625871489477)",0061,3142,SHUTTLE0004,250.74720497886548,446.10707414353305,3142.0,1.0,3450.0,True,SHUTTLE0004,,
2026-03-03 12:44:08_100_0.3_54,37,2,dynamic_37,"(126.85147431174043, 37.29544320934383)",0355,3235,SHUTTLE0004,163.89537885873304,171.46939631046683,3235.0,,3415.0,True,SHUTTLE0004,3555.0,-31.469396310466834
2026-03-03 12:44:08_100_0.3_54,38,3,dynamic_38,"(126.82976710872934, 37.29664331066088)",0019,3330,SHUTTLE0005,244.1971639259213,103.1971639259213,3330.0,,3515.0,True,SHUTTLE0005,3580.0,-38.1971639259213
2026-03-03 12:44:08_100_0.3_54,39,3,dynamic_39,"(126.83367446067093, 37.29479569141661)",0271,3379,SHUTTLE0006,625.6635538239434,221.35133874077601,3379.0,,,,,,
2026-03-03 12:44:08_100_0.3_54,40,4,dynamic_40,"(126.8309086448447, 37.29663422107067)",0116,3385,,,,,,,False,,,
2026-03-03 12:44:08_100_0.3_54,41,3,dynamic_41,"(126.83348892434962, 37.30844738738618)",0184,3492,,,,,,,False,,,
