Scenario,Condition,Seed,PassengerID,CallTime,WaitTime,ExpectedWaitTime,IncreasedTime,Success,PassengerGroup
Holiday,Synchronized,89,41,2656,245.0,289.29310698905226,-94.29310698905226,True,Background
Holiday,Synchronized,89,42,2695,130.0,127.26702805168634,323.73297194831366,True,Background
Holiday,Synchronized,89,43,2899,105.0,140.38536724134735,-51.38536724134735,True,Background
Holiday,Synchronized,89,44,2913,55.0,20.09665499109333,-37.09665499109332,True,Background
Holiday,Synchronized,89,45,2950,155.0,226.0736227890985,182.92637721090148,True,Background
Holiday,Synchronized,89,46,3085,115.0,154.21411249635378,18.785887503646222,True,Background
Holiday,Synchronized,89,47,3106,,,,False,Background
Holiday,Synchronized,89,48,3115,250.0,366.7487331719016,,True,Background
Holiday,Synchronized,89,49,3172,215.0,224.3152118453036,19.684788154696463,True,Background
Holiday,Synchronized,89,50,3242,171.0,247.14951753984948,103.85048246015052,True,Background
Holiday,Synchronized,89,51,3274,,232.17172114284963,,False,Background
Holiday,Synchronized,89,52,3307,45.0,55.26745763935893,-62.267457639358895,True,Background
Holiday,Synchronized,89,53,3328,140.0,113.46964579278732,,True,Background
Holiday,Synchronized,89,54,3448,,254.15615553901264,,False,Background
Holiday,Synchronized,89,55,3504,,471.55438572715286,,False,Background
Holiday,Synchronized,90,1,111,95.0,77.20738168578502,26.792618314214977,True,Background
Holiday,Synchronized,90,2,133,85.0,97.18073123120811,202.8192687687919,True,Background
Holiday,Synchronized,90,3,160,195.0,254.34281366159445,-106.34281366159443,True,Background
Holiday,Synchronized,90,4,240,55.0,73.33353020855935,-4.333530208559353,True,Background
Holiday,Synchronized,90,5,394,45.0,19.17873156287671,247.8212684371233,True,Background
Holiday,Synchronized,90,6,465,125.0,171.06586898332458,-4.065868983324549,True,Background
Holiday,Synchronized,90,7,479,115.0,103.20118845978156,23.79881154021846,True,Background
Holiday,Synchronized,90,8,514,190.0,261.30345761272724,-108.30345761272724,True,Background
Holiday,Synchronized,90,9,662,135.0,153.27499435938648,-17.274994359386483,True,Background
Holiday,Synchronized,90,10,925,25.0,0.3356695672420948,313.6643304327579,True,Background
Holiday,Synchronized,90,11,943,45.0,49.13831485357617,-39.13831485357616,True,Background
Holiday,Synchronized,90,12,944,175.0,127.14491400507085,381.85508599492914,True,Background
Holiday,Synchronized,90,13,946,105.0,109.42836157056516,401.5716384294348,True,Background
Holiday,Synchronized,90,14,983,45.0,39.14904619016573,-29.14904619016573,True,Background
Holiday,Synchronized,90,15,1074,95.0,171.36159560026135,-45.36159560026135,True,Background
Holiday,Synchronized,90,16,1104,429.0,146.21834224419155,2.7816577558084674,True,Background
Holiday,Synchronized,90,17,1120,108.0,130.16373719889597,15.836262801104011,True,Background
Holiday,Synchronized,90,18,1143,265.0,272.50125759639144,-17.610467686982588,True,Background
Holiday,Synchronized,90,19,1199,125.0,126.04997584853776,-44.04997584853777,True,Background
Holiday,Synchronized,90,20,1316,79.0,145.32402088830176,120.6759791116982,True,Background
Holiday,Synchronized,90,21,1330,260.0,393.0022368846679,-14.354195108064404,True,Background
Holiday,Synchronized,90,22,1331,195.0,241.25504758696988,-44.25504758696988,True,Background
Holiday,Synchronized,90,33,1534,95.0,171.1589232963224,-0.158923296322385,True,Background
Holiday,Synchronized,90,34,1725,45.0,7.046968603260755,23.95303139673925,True,Background
Holiday,Synchronized,90,35,1845,90.0,54.15399212606437,28.84600787393564,True,Background
Holiday,Synchronized,90,36,2056,260.0,231.1631989529112,30.83680104708884,True,Background
Holiday,Synchronized,90,37,2100,55.0,57.43879629922914,-3.438796299229139,True,Background
Holiday,Synchronized,90,38,2146,185.0,234.33900373481416,60.66099626518587,True,Background
Holiday,Synchronized,90,39,2203,180.0,192.03429078376564,240.9657092162344,True,Background
Holiday,Synchronized,90,40,2329,75.0,123.24814883674972,24.75185116325026,True,Background
Holiday,Synchronized,90,41,2372,105.0,80.170350656171,-20.170350656171,True,Background
Holiday,Synchronized,90,42,2400,145.0,204.12464843491333,-37.12464843491337,True,Background
Holiday,Synchronized,90,43,2415,245.0,301.28175627385025,-17.28175627385025,True,Background
Holiday,Synchronized,90,44,2509,55.0,43.21006772464664,419.78993227535335,True,Background
Holiday,Synchronized,90,45,2653,115.0,94.17312142868197,-75.17312142868195,True,Background
Holiday,Synchronized,90,46,2772,265.0,266.29344972178586,-0.293449721785862,True,Background
Holiday,Synchronized,90,47,2801,135.0,194.21923023548763,-36.21923023548766,True,Background
Holiday,Synchronized,90,48,2925,25.0,0.0918148054925483,-40.09181480549256,True,Background
Holiday,Synchronized,90,49,3016,45.0,51.12935084985254,395.8706491501474,True,Background
Holiday,Synchronized,90,50,3090,145.0,162.1082114104599,-39.10821141045989,True,Background
Holiday,Synchronized,90,51,3178,310.0,292.32514162144776,,True,Background
Holiday,Synchronized,90,52,3300,,88.10639812083073,,False,Background
Holiday,Synchronized,90,53,3304,,102.32462170545227,,False,Background
Holiday,Synchronized,90,54,3329,45.0,34.321401600717216,48.67859839928278,True,Background
Holiday,Synchronized,90,55,3348,205.0,278.1604309455642,,True,Background
Holiday,Synchronized,90,56,3439,,321.1032076999289,,False,Background
Holiday,Synchronized,90,57,3589,,135.2217463485325,,False,Background
Holiday,Synchronized,91,1,61,525.0,66.29112844611385,-16.291128446113845,True,Background
Holiday,Synchronized,91,2,68,135.0,163.28904900697245,240.71095099302755,True,Background
Holiday,Synchronized,91,3,81,145.0,199.2809651044278,-22.2809651044278,True,Background
Holiday,Synchronized,91,4,110,45.0,68.4176629423226,298.58233705767736,True,Background
Holiday,Synchronized,91,5,258,115.0,76.28852721495159,432.7114727850484,True,Background
Holiday,Synchronized,91,6,278,85.0,71.26203383222227,90.73796616777771,True,Background
Holiday,Synchronized,91,7,365,155.0,157.1658696592867,30.8341303407133,True,Background
Holiday,Synchronized,91,8,427,115.0,129.38614756282513,-49.38614756282516,True,Background
Holiday,Synchronized,91,9,521,65.0,34.10161746923193,-0.1016174692319396,True,Background
Holiday,Synchronized,91,10,704,95.0,139.10429013762433,-48.10429013762433,True,Background
Holiday,Synchronized,91,11,921,155.0,118.2673049113276,-75.26730491132759,True,Background
Holiday,Synchronized,91,12,944,215.0,254.22123512095715,-56.22123512095715,True,Background
Holiday,Synchronized,91,13,970,229.0,252.37158501914584,-3.37158501914584,True,Background
Holiday,Synchronized,91,14,1002,220.0,231.0995634330011,19.900436566998906,True,Background
Holiday,Synchronized,91,15,1042,265.0,300.1444457719729,122.85555422802707,True,Background
Holiday,Synchronized,91,16,1057,250.0,276.54621443623864,-142.34708757023645,True,Background
Holiday,Synchronized,91,17,1120,135.0,231.07679362169563,-2.0767936216956286,True,Background
Holiday,Synchronized,91,18,1124,120.0,97.93521280629334,-4.19204276800167,True,Background
Holiday,Synchronized,91,19,1141,230.0,311.1939490465906,-34.1939490465906,True,Background
Holiday,Synchronized,91,20,1360,70.0,82.35173359433294,-16.351733594332956,True,Background
Holiday,Synchronized,91,21,1442,75.0,27.08325860445958,24.91674139554042,True,Background
Holiday,Synchronized,91,32,1576,95.0,63.129834368977264,272.8701656310227,True,Background
Holiday,Synchronized,91,33,1592,185.0,269.2550559520252,-77.2550559520252,True,Background
Holiday,Synchronized,91,34,1625,185.0,308.19146101446177,285.80853898553823,True,Background
Holiday,Synchronized,91,35,1651,65.0,74.23495938323063,-69.23495938323063,True,Background
Holiday,Synchronized,91,36,1697,225.0,264.2170806008458,-29.21708060084586,True,Background
Holiday,Synchronized,91,37,1703,165.0,158.352691180952,-84.35269118095198,True,Background
Holiday,Synchronized,91,38,1899,85.0,100.03681076490102,-98.03681076490102,True,Background
Holiday,Synchronized,91,39,1931,,,,False,Background
Holiday,Synchronized,91,40,2098,105.0,57.1139086453373,14.88609135466271,True,Background
Holiday,Synchronized,91,41,2144,175.0,285.20076487026034,-101.2007648702604,True,Background
Holiday,Synchronized,91,42,2176,275.0,308.10141054347287,-61.10141054347287,True,Background
Holiday,Synchronized,91,43,2526,433.0,79.25429230008214,45.74570769991786,True,Background
Holiday,Synchronized,91,44,2551,155.0,144.1278913063122,19.872108693687807,True,Background
Holiday,Synchronized,91,45,2584,155.0,141.21270722103216,-1.2127072210321614,True,Background
Holiday,Synchronized,91,46,2699,165.0,234.29645739349343,-16.296457393493426,True,Background
Holiday,Synchronized,91,47,2882,155.0,110.22170637936074,-47.22170637936074,True,Background
Holiday,Synchronized,91,48,2929,45.0,14.286977861652876,-38.28697786165287,True,Background
Holiday,Synchronized,91,49,3111,95.0,72.25872929119977,-60.25872929119976,True,Background
Holiday,Synchronized,91,50,3145,,,,False,Background
Holiday,Synchronized,91,51,3234,85.0,108.42522065977349,-16.425220659773487,True,Background
Holiday,Synchronized,91,52,3267,193.0,71.31344473896134,26.686555261038663,True,Background
Holiday,Synchronized,91,53,3305,65.0,104.18295485468832,-10.18295485468834,True,Background
Holiday,Synchronized,91,54,3442,72.0,43.31710140791856,,True,Background
Holiday,Synchronized,91,55,3447,,256.2942436040101,,False,Background
Holiday,Synchronized,91,56,3489,,293.7242586167041,,False,Background
Holiday,Synchronized,92,1,62,55.0,44.29974162344956,417.7002583765504,True,Background
Holiday,Synchronized,92,2,110,352.0,187.27188090001584,363.72811909998416,True,Background
Holiday,Synchronized,92,3,159,105.0,99.2097700688322,-13.2097700688322,True,Background
Holiday,Synchronized,92,4,161,201.0,140.07559833981782,-6.075598339817816,True,Background
Holiday,Synchronized,92,5,162,75.0,71.05943661794966,-19.059436617949643,True,Background
Holiday,Synchronized,92,6,224,55.0,71.27987696257335,-94.27987696257333,True,Background
Holiday,Synchronized,92,7,247,45.0,43.33401836517851,13.665981634821492,True,Background
Holiday,Synchronized,92,8,298,210.0,226.1337704827056,-15.133770482705586,True,Background
Holiday,Synchronized,92,9,424,120.0,155.42534352268183,-43.42534352268183,True,Background
Holiday,Synchronized,92,10,529,255.0,312.1377266044686,-74.13772660446858,True,Background
Holiday,Synchronized,92,11,548,205.0,226.4127964978377,-13.41279649783769,True,Background
Holiday,Synchronized,92,12,552,275.0,322.21153865654065,-64.21153865654071,True,Background
Holiday,Synchronized,92,13,758,125.0,164.40118307308666,417.5988169269133,True,Background
Holiday,Synchronized,92,14,918,85.0,32.19766798938196,-23.197667989381955,True,Background
Holiday,Synchronized,92,15,931,195.0,302.3369046629913,352.6630953370087,True,Background
Holiday,Synchronized,92,16,1008,225.0,248.2663392060093,48.73366079399068,True,Background
Holiday,Synchronized,92,17,1015,205.0,253.2030579270626,25.79694207293742,True,Background
Holiday,Synchronized,92,18,1032,55.0,45.23300057457867,258.7669994254213,True,Background
Holiday,Synchronized,92,19,1173,165.0,238.2893050897881,15.710694910211878,True,Background
Holiday,Synchronized,92,20,1185,135.0,208.6603681420457,-82.66036814204574,True,Background
Holiday,Synchronized,92,21,1263,155.0,191.10896552418487,-33.108965524184924,True,Background
Holiday,Synchronized,92,22,1337,105.0,95.09811028855523,289.9018897114448,True,Background
Holiday,Synchronized,92,23,1484,215.0,211.19413973250053,12.805860267499469,True,Background
Holiday,Synchronized,92,34,1667,145.0,212.16796591103784,-85.16796591103784,True,Background
Holiday,Synchronized,92,35,1742,130.0,56.267605891208845,58.73239410879116,True,Background
Holiday,Synchronized,92,36,2009,55.0,72.21989180946103,264.7801081905389,True,Background
Holiday,Synchronized,92,37,2126,115.0,149.35892390130996,-5.358923901309964,True,Background
Holiday,Synchronized,92,38,2176,105.0,80.32535615621721,29.67464384378279,True,Background
Holiday,Synchronized,92,39,2242,185.0,191.15290790399123,356.84709209600874,True,Background
Holiday,Synchronized,92,40,2436,175.0,210.24845459323683,118.75154540676316,True,Background
Holiday,Synchronized,92,41,2580,175.0,242.243327596594,-61.24332759659399,True,Background
Holiday,Synchronized,92,42,2603,135.0,189.1956155089881,-92.19561550898813,True,Background
Holiday,Synchronized,92,43,2663,75.0,42.17021525448962,13.82978474551038,True,Background
Holiday,Synchronized,92,44,2687,55.0,29.20742854308533,24.79257145691465,True,Background
Holiday,Synchronized,92,45,2726,235.0,278.32316259325825,-18.323162593258274,True,Background
Holiday,Synchronized,92,46,2819,180.0,283.15357107585555,-108.15357107585557,True,Background
Holiday,Synchronized,92,47,3011,85.0,32.08261470445202,49.91738529554799,True,Background
Holiday,Synchronized,92,48,3114,65.0,71.18907703805891,224.8109229619411,True,Background
Holiday,Synchronized,92,49,3117,155.0,138.03658463564085,39.96341536435915,True,Background
Holiday,Synchronized,92,50,3188,145.0,134.26324679864186,24.73675320135814,True,Background
Holiday,Synchronized,92,51,3206,75.0,111.08858454577238,191.9114154542276,True,Background
Holiday,Synchronized,92,52,3298,75.0,87.16327485642636,-32.16327485642637,True,Background
Holiday,Synchronized,92,53,3380,105.0,80.24072711202822,,True,Background
Holiday,Synchronized,92,54,3494,,153.37685155220248,,False,Background
Holiday,Synchronized,92,55,3504,,138.254413945212,,False,Background
Holiday,Synchronized,93,1,173,115.0,123.1697854062772,9.830214593722816,True,Background
Holiday,Synchronized,93,2,179,125.0,109.06189269535209,9.938107304647914,True,Background
Holiday,Synchronized,93,3,198,35.0,55.09011607836732,-79.09011607836732,True,Background
Holiday,Synchronized,93,4,209,95.0,108.22500107056652,-58.22500107056652,True,Background
Holiday,Synchronized,93,5,219,95.0,171.32326768258744,-29.323267682587414,True,Background
Holiday,Synchronized,93,6,295,245.0,271.2770177120857,-49.27701771208572,True,Background
Holiday,Synchronized,93,7,302,310.0,279.1055670751231,-50.10556707512308,True,Background
Holiday,Synchronized,93,8,557,140.0,210.38384050540213,26.616159494597863,True,Background
Holiday,Synchronized,93,9,597,25.0,0.2091489565103868,-50.209148956510376,True,Background
Holiday,Synchronized,93,10,806,195.0,213.12796201650653,-34.12796201650653,True,Background
Holiday,Synchronized,93,11,844,75.0,59.18242574342555,42.81757425657446,True,Background
Holiday,Synchronized,93,12,894,65.0,69.1507734170655,329.84922658293453,True,Background
Holiday,Synchronized,93,13,929,115.0,120.2589614920244,-18.2589614920244,True,Background
Holiday,Synchronized,93,14,939,105.0,136.22726287623018,-13.227262876230183,True,Background
Holiday,Synchronized,93,15,979,235.0,287.19686773598784,-52.19686773598784,True,Background
Holiday,Synchronized,93,16,1053,275.0,234.0590793530752,50.94092064692482,True,Background
Holiday,Synchronized,93,17,1080,95.0,86.25936226716333,-9.259362267163326,True,Background
Holiday,Synchronized,93,18,1443,92.0,109.27715011152485,319.72284988847514,True,Background
Holiday,Synchronized,93,19,1500,75.0,145.3492201310948,-89.3492201310948,True,Background
Holiday,Synchronized,93,30,1578,524.0,586.5469303881987,99.83770532090426,True,Background
Holiday,Synchronized,93,31,1674,238.0,334.21396123560464,38.78603876439536,True,Background
Holiday,Synchronized,93,32,1704,175.0,239.2587881887385,24.741211811261497,True,Background
Holiday,Synchronized,93,33,1807,190.0,220.7581977361719,-65.33027526496261,True,Background
Holiday,Synchronized,93,34,1859,65.0,123.34232606799974,-10.342326067999736,True,Background
Holiday,Synchronized,93,35,1921,,273.38228635308457,,False,Background
Holiday,Synchronized,93,36,1940,195.0,252.2965759679901,447.7034240320099,True,Background
Holiday,Synchronized,93,37,1952,85.0,80.35397868329424,-23.67856804148573,True,Background
Holiday,Synchronized,93,38,2078,245.0,304.310984801886,-46.31098480188598,True,Background
Holiday,Synchronized,93,39,2095,260.0,262.3931787676103,711.6068212323896,True,Background
Holiday,Synchronized,93,40,2281,215.0,238.0975852454017,-19.09758524540173,True,Background
Holiday,Synchronized,93,41,2422,155.0,137.25729704128509,-36.257297041285085,True,Background
Holiday,Synchronized,93,42,2503,155.0,138.20582951641953,-50.20582951641953,True,Background
Holiday,Synchronized,93,43,2528,40.0,0.2479778233172146,378.7520221766828,True,Background
Holiday,Synchronized,93,44,2592,55.0,42.1556470683951,223.84435293160493,True,Background
Holiday,Synchronized,93,45,2655,,,,False,Background
Holiday,Synchronized,93,46,2665,185.0,312.40820446443075,-51.40820446443075,True,Background
Holiday,Synchronized,93,47,2679,288.0,383.3516214358488,31.648378564151244,True,Background
Holiday,Synchronized,93,48,2773,87.0,53.216279292992525,233.7837207070075,True,Background
Holiday,Synchronized,93,49,2794,205.0,256.1484682352301,-94.14846823523015,True,Background
Holiday,Synchronized,93,50,2825,260.0,299.6147290955878,-41.18217050960277,True,Background
Holiday,Synchronized,93,51,2902,605.0,359.9869079895725,24.716334882125043,True,Background
Holiday,Synchronized,93,52,2907,205.0,195.72040343357543,-4.017160561877915,True,Background
Holiday,Synchronized,93,53,2922,,684.5240007858903,,False,Background
Holiday,Synchronized,93,54,2926,,,,False,Background
Holiday,Synchronized,93,55,3186,110.0,51.15371499240892,-55.15371499240891,True,Background
Holiday,Synchronized,93,56,3478,105.0,81.09695907261272,,True,Background
Holiday,Synchronized,93,57,3550,,206.2424900279078,,False,Background
Holiday,Synchronized,93,58,3586,,143.30666828924265,,False,Background
Holiday,Synchronized,94,1,11,105.0,109.12968703741254,-77.12968703741254,True,Background
Holiday,Synchronized,94,2,258,150.0,196.0977113717965,259.9022886282035,True,Background
Holiday,Synchronized,94,3,345,135.0,208.0844874591512,-26.084487459151177,True,Background
Holiday,Synchronized,94,4,367,105.0,75.01802844055082,48.98197155944917,True,Background
Holiday,Synchronized,94,5,504,105.0,101.17820554507809,-55.17820554507807,True,Background
Holiday,Synchronized,94,6,543,125.0,129.15820041165034,-73.15820041165034,True,Background
Holiday,Synchronized,94,7,544,55.0,82.30039348933046,-175.30039348933047,True,Background
Holiday,Synchronized,94,8,577,190.0,151.3883358143175,-86.38833581431749,True,Background
Holiday,Synchronized,94,9,636,145.0,205.2844235777324,5.715576422267581,True,Background
Holiday,Synchronized,94,10,800,185.0,135.1897533428249,-44.1897533428249,True,Background
Holiday,Synchronized,94,11,920,155.0,168.2873100911778,-16.2873100911778,True,Background
Holiday,Synchronized,94,12,936,55.0,72.31927892058609,-56.3192789205861,True,Background
Holiday,Synchronized,94,13,999,45.0,42.14921181311826,-18.149211813118256,True,Background
Holiday,Synchronized,94,14,1076,35.0,31.291800694056707,-2.291800694056704,True,Background
Holiday,Synchronized,94,15,1088,35.0,4.045629123351405,-104.04562912335145,True,Background
Holiday,Synchronized,94,16,1206,75.0,121.2521821929395,185.74781780706053,True,Background
Holiday,Synchronized,94,17,1216,150.0,109.2852736083954,-34.285273608395386,True,Background
Holiday,Synchronized,94,18,1260,95.0,86.24326208599335,257.75673791400664,True,Background
Holiday,Synchronized,94,19,1345,55.0,82.39595902777698,-32.395959027777,True,Background
Holiday,Synchronized,94,30,1519,195.0,211.1978427410101,-42.197842741010106,True,Background
Holiday,Synchronized,94,31,1882,55.0,14.041523350212294,,True,Background
Holiday,Synchronized,94,32,2117,255.0,364.1259930549428,-75.1259930549428,True,Background
Holiday,Synchronized,94,33,2128,55.0,85.06774849673012,-22.06774849673012,True,Background
Holiday,Synchronized,94,34,2147,85.0,115.20108283297836,255.7989171670216,True,Background
Holiday,Synchronized,94,35,2268,175.0,199.41694825198616,-46.41694825198616,True,Background
Holiday,Synchronized,94,36,2475,195.0,252.31717031036743,-21.31717031036746,True,Background
Holiday,Synchronized,94,37,2799,145.0,178.31072979084746,-74.31072979084746,True,Background
Holiday,Synchronized,94,38,2851,179.0,219.2727064599575,24.727293540042496,True,Background
Holiday,Synchronized,94,39,2902,225.0,291.1484605528228,,True,Background
Holiday,Synchronized,94,40,2955,155.0,126.7534838273222,,True,Background
Holiday,Synchronized,94,41,3009,95.0,140.380223823525,-71.380223823525,True,Background
Holiday,Synchronized,94,42,3172,245.0,312.3111697091202,,True,Background
Holiday,Synchronized,94,43,3182,135.0,142.152983773604,-56.15298377360401,True,Background
Holiday,Synchronized,94,44,3183,225.0,267.26736457659734,,True,Background
Holiday,Synchronized,94,45,3208,134.0,152.1709409436077,-25.17094094360769,True,Background
Holiday,Synchronized,94,46,3212,259.0,333.62513953958063,,True,Background
Holiday,Synchronized,94,47,3303,,386.65297197816847,,False,Background
Holiday,Synchronized,94,48,3426,,356.91476194760224,,False,Background
Holiday,Synchronized,94,49,3522,,106.19064517778185,,False,Background
Holiday,Synchronized,95,1,50,25.0,13.165245568789873,-40.165245568789885,True,Background
Holiday,Synchronized,95,2,83,125.0,127.1572587288384,-35.1572587288384,True,Background
Holiday,Synchronized,95,3,399,95.0,135.14816154991664,-52.14816154991661,True,Background
Holiday,Synchronized,95,4,555,35.0,20.229931758768927,316.77006824123106,True,Background
Holiday,Synchronized,95,5,616,45.0,49.074956522263605,-31.07495652226362,True,Background
Holiday,Synchronized,95,6,713,25.0,0.1146720248082232,8.885327975191785,True,Background
Holiday,Synchronized,95,7,855,45.0,23.18523068182801,365.814769318172,True,Background
Holiday,Synchronized,95,8,873,115.0,141.16532053611712,-3.1653205361171217,True,Background
Holiday,Synchronized,95,9,1119,185.0,210.3314379002924,-32.33143790029234,True,Background
Holiday,Synchronized,95,10,1181,155.0,126.28881573668224,-25.28881573668224,True,Background
Holiday,Synchronized,95,11,1196,25.0,0.0533778071948165,34.946622192805194,True,Background
Holiday,Synchronized,95,12,1349,125.0,131.28892881125907,-1.2889288112590975,True,Background
Holiday,Synchronized,95,13,1381,120.0,70.04974807040675,-45.049748070406736,True,Background
Holiday,Synchronized,95,24,1511,135.0,187.2291307602483,-92.2291307602483,True,Background
Holiday,Synchronized,95,25,1593,434.0,156.11183534714783,13.88816465285214,True,Background
Holiday,Synchronized,95,26,1612,155.0,202.3323115627265,-107.33231156272656,True,Background
Holiday,Synchronized,95,27,1803,195.0,191.20905365298967,-0.2090536529897093,True,Background
Holiday,Synchronized,95,28,1931,230.0,277.2662514388593,24.73374856114069,True,Background
Holiday,Synchronized,95,29,2020,369.0,125.23104332318906,24.76895667681095,True,Background
Holiday,Synchronized,95,30,2070,135.0,214.08943201986827,29.91056798013172,True,Background
Holiday,Synchronized,95,31,2097,290.0,238.16223677826213,-41.16223677826213,True,Background
Holiday,Synchronized,95,32,2159,295.0,281.3571000831026,24.642899916897434,True,Background
Holiday,Synchronized,95,33,2174,95.0,72.28385263602728,22.716147363972723,True,Background
Holiday,Synchronized,95,34,2436,105.0,41.139842361371,54.860157638629005,True,Background
Holiday,Synchronized,95,35,2513,195.0,213.0848018738057,153.9151981261943,True,Background
Holiday,Synchronized,95,36,2553,25.0,0.1967525078890911,-40.19675250788907,True,Background
Holiday,Synchronized,95,37,2571,85.0,32.138629960127204,-44.13862996012722,True,Background
Holiday,Synchronized,95,38,2576,135.0,81.13555775931239,15.864442240687596,True,Background
Holiday,Synchronized,95,39,2737,134.0,94.19590158735484,341.80409841264515,True,Background
Holiday,Synchronized,95,40,2746,370.0,392.5608976236762,-108.16909444896652,True,Background
Holiday,Synchronized,95,41,2791,110.0,101.15300688787362,-37.15300688787363,True,Background
Holiday,Synchronized,95,42,2836,105.0,99.2406881032678,-18.240688103267782,True,Background
Holiday,Synchronized,95,43,2955,65.0,68.02435020598067,-3.024350205980653,True,Background
Holiday,Synchronized,95,44,2961,135.0,168.12939676328804,-36.129396763288014,True,Background
Holiday,Synchronized,95,45,3005,205.0,209.3181685177674,-14.31816851776739,True,Background
Holiday,Synchronized,95,46,3451,,116.08793167490376,,False,Background
Holiday,Synchronized,95,47,3537,,137.4133829928259,,False,Background
Holiday,Synchronized,95,48,3538,,189.16830536813097,,False,Background
Holiday,Synchronized,96,1,64,115.0,123.21730307240534,-54.21730307240534,True,Background
Holiday,Synchronized,96,2,98,175.0,129.25189390324564,-49.25189390324565,True,Background
Holiday,Synchronized,96,3,214,125.0,187.1305076343932,17.869492365606817,True,Background
Holiday,Synchronized,96,4,315,70.0,66.10535183809677,326.8946481619032,True,Background
Holiday,Synchronized,96,5,372,160.0,117.15213840322411,-69.15213840322411,True,Background
Holiday,Synchronized,96,6,434,190.0,297.2338259217646,-15.233825921764634,True,Background
Holiday,Synchronized,96,7,460,357.0,73.2574954517259,33.74250454827409,True,Background
Holiday,Synchronized,96,8,482,125.0,164.32885077234684,-60.32885077234684,True,Background
Holiday,Synchronized,96,9,520,245.0,309.1615800345443,-43.16158003454424,True,Background
Holiday,Synchronized,96,10,529,95.0,171.2830142413276,24.71698575867239,True,Background
Holiday,Synchronized,96,11,674,145.0,212.21021427890412,-38.210214278904175,True,Background
Holiday,Synchronized,96,12,831,45.0,42.19527138723119,21.80472861276881,True,Background
Holiday,Synchronized,96,13,1061,45.0,49.33745373404852,244.66254626595148,True,Background
Holiday,Synchronized,96,14,1081,75.0,118.33723801173116,-55.33723801173119,True,Background
Holiday,Synchronized,96,15,1157,65.0,80.15489241209443,-6.154892412094426,True,Background
Holiday,Synchronized,96,16,1346,125.0,164.0851891549562,-101.0851891549562,True,Background
Holiday,Synchronized,96,17,1416,125.0,164.30093716393915,338.6990628360609,True,Background
Holiday,Synchronized,96,28,1588,100.0,142.21135044937918,-10.211350449379168,True,Background
Holiday,Synchronized,96,29,1668,215.0,204.21387312081487,-50.21387312081493,True,Background
Holiday,Synchronized,96,30,1683,170.0,213.77783610412064,-138.0855182495692,True,Background
Holiday,Synchronized,96,31,1847,219.0,201.23870905437133,61.76129094562867,True,Background
Holiday,Synchronized,96,32,1952,215.0,242.32483685785104,31.67516314214896,True,Background
Holiday,Synchronized,96,33,1961,360.0,349.7493909696422,-98.27197286089957,True,Background
Holiday,Synchronized,96,34,1983,180.0,262.8753168857579,-35.87531688575794,True,Background
Holiday,Synchronized,96,35,2265,100.0,106.33608042190896,-107.33608042190896,True,Background
Holiday,Synchronized,96,36,2510,65.0,22.19182930631911,2.808170693680893,True,Background
Holiday,Synchronized,96,37,2539,55.0,73.12195635103065,-20.12195635103064,True,Background
Holiday,Synchronized,96,38,2549,160.0,116.16393780254676,-8.16393780254674,True,Background
Holiday,Synchronized,96,39,2596,95.0,137.2169753604697,15.78302463953031,True,Background
Holiday,Synchronized,96,40,2649,145.0,132.28290693178474,-3.282906931784737,True,Background
Holiday,Synchronized,96,41,2756,305.0,337.2919791541599,-31.29197915415989,True,Background
Holiday,Synchronized,96,42,2893,60.0,55.23315277867104,-38.23315277867104,True,Background
Holiday,Synchronized,96,43,2900,105.0,128.20439517621688,-87.2043951762169,True,Background
Holiday,Synchronized,96,44,2902,75.0,121.31205664925518,-98.31205664925515,True,Background
Holiday,Synchronized,96,45,2943,95.0,85.15321839308825,-77.15321839308825,True,Background
Holiday,Synchronized,96,46,3286,65.0,99.06853914042658,,True,Background
Holiday,Synchronized,96,47,3378,45.0,42.33968566025089,,True,Background
Holiday,Synchronized,96,48,3412,35.0,31.218876794148297,-27.2188767941483,True,Background
Holiday,Synchronized,96,49,3508,,140.23311528013696,,False,Background
Holiday,Synchronized,97,1,12,105.0,168.2786436469032,65.72135635309681,True,Background
Holiday,Synchronized,97,2,81,135.0,121.1268734500351,-15.126873450035106,True,Background
Holiday,Synchronized,97,3,173,105.0,66.29594595454614,16.70405404545385,True,Background
Holiday,Synchronized,97,4,215,145.0,208.16485099725497,0.8351490027450339,True,Background
Holiday,Synchronized,97,5,578,75.0,144.32755828309016,-6.327558283090127,True,Background
Holiday,Synchronized,97,6,605,200.0,51.13738809104105,22.862611908958947,True,Background
Holiday,Synchronized,97,7,610,45.0,52.27478605018284,-34.27478605018284,True,Background
Holiday,Synchronized,97,8,690,135.0,168.25955529782783,-13.25955529782783,True,Background
Holiday,Synchronized,97,9,943,55.0,62.14375631386515,363.85624368613486,True,Background
Holiday,Synchronized,97,10,981,165.0,205.17623492568043,-11.176234925680433,True,Background
Holiday,Synchronized,97,11,1061,165.0,234.3384466461851,-25.338446646185105,True,Background
Holiday,Synchronized,97,12,1085,125.0,196.3251153531025,-108.32511535310245,True,Background
Holiday,Synchronized,97,13,1147,175.0,223.0799003039164,190.9200996960836,True,Background
Holiday,Synchronized,97,14,1169,205.0,217.18708468175376,-29.18708468175377,True,Background
